,kSOCSon,k_d4,delR,meanR,krec_a1,krec_a2,krec_b1,krec_b2,gamma
836,6.327013826806235e-05,0.0010767108130243543,82.06089889775828,320.9727789142779,0.03535192168517912,4.528919729178266,0.012876673473028313,0.2717159564375669,20.229383229268038
837,6.316754923705987e-05,0.0010608959458279761,244.16594827265746,482.6036208323396,0.03986823602285489,3.7870809098696356,0.010628210442908511,0.24429840516297766,12.496474378190198
838,5.184480601531849e-05,0.001003782892856048,-220.95475765939156,433.1982340776223,0.035954362101304954,3.8290510423061987,0.010792616674078376,0.28144051987112684,17.97104095664492
839,6.43665703482792e-05,0.0007546382889563775,-243.1378745568627,327.5357313072598,0.03899651201221738,3.5667523751379235,0.011544638520332114,0.2926218390956921,28.136158501416446
840,5.8138129165515406e-05,0.0006015033993188165,-152.21686443112685,335.2728363551963,0.035881606260788484,3.4077528243404935,0.010350967900197405,0.27831695084641433,23.622281054402713
841,5.6704249865995344e-05,0.00048253224987912047,-64.0911748144699,432.7718139460099,0.03251118174438132,3.58324880017622,0.009287409287843681,0.2557191445415403,16.077676755193696
842,5.848510067570875e-05,0.0004511142811857772,-56.95248102897112,270.766828754347,0.037853729103654615,3.9338584294907237,0.00941325244868247,0.23508638779288882,26.829863271470646
843,6.858683758529662e-05,0.0003308959517469524,470.42338429554894,514.3605672733539,0.03663186961019193,4.61029114324477,0.008466577360008281,0.22588084683119725,11.237815495399422
844,6.882688841312366e-05,0.0001811968659178478,561.951994833857,673.4678554624015,0.03277806013138254,4.22098636824381,0.007533103106900989,0.19256424544031137,8.358265000333015
845,8.551109442526255e-05,0.0003155276999290432,368.9456379404826,575.7507154659509,0.031351603789671285,3.984679291777355,0.0066652062178049355,0.175023678735127,10.326266222360287
846,8.031446261006814e-05,0.00014423641947016412,-37.43362515624193,304.84923657174994,0.033547330588933215,3.3186879424410356,0.0073528840738833106,0.15654446642281186,24.402880607659466
847,7.123748822056193e-05,0.0001698833802313331,-78.07291984102369,302.4777545725001,0.031619911355311864,3.6094821414502607,0.006254082490563474,0.13993067954476973,25.265527474619347
848,6.711740247920574e-05,0.00042410733119182446,-578.8695950540961,480.42873883428143,0.03979965646548166,3.458469085202525,0.006740114732268734,0.18377326457314272,24.95616539805771
849,6.52009569782959e-05,0.00044414265238570174,20.30018019834779,666.6023722159853,0.03993674397110664,3.212796625135156,0.007833319264617153,0.18271030652677459,9.423819066680576
850,5.5380653660590954e-05,0.00045488607727522766,-49.55408641313352,627.2754493470361,0.039452454800771926,3.2189162684207213,0.006084575709856535,0.15968906429489121,10.237362874980583
851,5.5454903669749797e-05,0.0004559648131644132,-20.888729849564058,477.91819462688136,0.03795685059486526,3.32497289839161,0.006403221352895845,0.16670829811544297,13.927363532559697
852,5.714457591033674e-05,0.0006701955947019866,34.10868757713204,674.3507724963195,0.0346057359715419,3.617901535936922,0.0073556174335764725,0.1846920555828558,9.123052356778432
853,4.496419912098344e-05,0.0010350686421468785,79.03866960701592,847.2604818837806,0.032836846778523957,3.616259214467199,0.0075167520723337525,0.2224253704076521,6.624121363626605
854,4.729820733359026e-05,0.0009746142188969183,357.4834934073623,865.1752100682962,0.029707118595423528,3.5819997941532757,0.007675741556986003,0.21590717265328588,6.193898594747281
855,4.063990278507574e-05,0.0007088380512169956,403.6761888509751,873.255782923999,0.03642298112384095,3.598943065522753,0.008040022311559585,0.21506200321841032,5.99997650071581
856,6.0332277214621054e-05,0.0007902706762128322,297.0666596446357,629.8413498858674,0.030951157413290235,3.5610051046640803,0.007875304829941775,0.23213884592824938,9.237533270763016
857,8.466448861000898e-05,0.0015639773510974853,-66.16818019716254,306.7959613099744,0.0356161232366236,3.6822957052956116,0.008383813376715869,0.2309462373465383,25.50433501832916
858,8.812734646633073e-05,0.002344900145908329,-345.39411577604517,396.514034518744,0.03995116388081221,4.065342142336478,0.007394873836531415,0.20366389956987024,26.12670874516619
859,6.641448222102535e-05,0.0011445035236461278,-218.22909731326757,359.83087380721696,0.03522440908950869,3.4453267995608012,0.006915051113484172,0.17419163379646121,24.040796732722008
860,6.003600925026424e-05,0.0016476325066041436,-48.993666578769734,520.6008150426783,0.04250173173732883,3.1826640310585645,0.006081700097914462,0.17731006726693876,13.009591089752035
861,5.7793337994384055e-05,0.0024796213921657838,70.10498505065078,651.5628630062421,0.052901155234470164,3.7900699609248747,0.006113391818763422,0.19693506387442655,9.453375859854422
862,5.8486720043987476e-05,0.0025961190524972275,-279.7888564838405,592.9315141382829,0.05530427491908031,3.6644201999204555,0.004948546742245684,0.23587345204361201,12.54382395276087
863,4.972177399003737e-05,0.0026208542226357646,-287.5575465847216,319.3834015054368,0.061615035536936216,3.6354892323883927,0.005379187934286371,0.2862691955727615,29.969048362009904
864,3.922379046965077e-05,0.0019314120183678352,-96.729203673185,326.45512729443976,0.07003509555502939,3.9885456419246457,0.004967272187857587,0.32819453956130273,21.333812052078102
865,5.121151529788659e-05,0.0016216392650362258,-254.08097153257322,441.83300367096444,0.06690523299843044,4.5118561146267355,0.0047964888203876005,0.34406621865611914,18.04685931504724
866,5.14515777060907e-05,0.0007075006811954901,-151.61254219599118,345.11468723653593,0.07618539956190575,4.4532872809221935,0.005025040839880954,0.36809952798296947,22.25913686420013
